anime_id,name,genre,type,episodes,rating,members,name-ru,src,srcset
22639,kerokerokeroppinotomodachiwamahoutsukai,"Kids, Magic",OVA,1,5.73,71,,,
22619,kerokerokeroppinotomodachitteiina,Kids,OVA,1,6.31,71,,,
22613,kerokerokeroppinoyowamushi-oujinodaibouken,"Adventure, Fantasy, Kids",OVA,1,6.21,88,Кэроппи: Приключения трусливого принца,https://desu.shikimori.me/uploads/poster/animes/22613/preview_alt-accde92e60f95e4bbe5f1c8bc5dca3ee.jpeg,https://desu.shikimori.me/uploads/poster/animes/22613/preview_alt_2x-1e31dd918982362513d68b3dfbaa09f8.jpeg
22651,kerokerokeroppi:hasunouetownkikiippatsu!,"Fantasy, Kids",TV,6,6.62,71,Kerokero Keroppi no Tomodachitte Ii na,https://desu.shikimori.me/uploads/poster/animes/22619/preview_alt-0ee02474cc6bdd732cc613d1deec8bfa.jpeg,https://desu.shikimori.me/uploads/poster/animes/22619/preview_alt_2x-46cae97ded565c089fd942cd2d70c631.jpeg
8244,keshikasu-kun,"Comedy, Kids",TV,Unknown,4.63,157,Тупые зомби 3,https://desu.shikimori.me/uploads/poster/animes/55838/main_alt-c988f63f82fd9b63073158447f507606.jpeg,https://desu.shikimori.me/uploads/poster/animes/55838/main_alt_2x-2457c389ff814919d612eaf53f9fa2a3.jpeg
8353,ketsuinu,Comedy,TV,13,5.04,270,DVD Кэтакумы,https://desu.shikimori.me/uploads/poster/animes/38828/preview_alt-0df4b94e0fc3ed1a11ec490c91983e4e.jpeg,https://desu.shikimori.me/uploads/poster/animes/38828/preview_alt_2x-736960dbe29d74170ee46f2693d705b0.jpeg
29679,kirenka,"Demons, Drama",Movie,1,4.13,99,Чрезвычайно срочно,https://desu.shikimori.me/uploads/poster/animes/35394/main_alt-b1f42aada8879ec6a5d62267e577407b.jpeg,https://desu.shikimori.me/uploads/poster/animes/35394/main_alt_2x-e165ea43fccaaef21e07444f0cbb5fdc.jpeg
10237,ki-fightertaerang,"Adventure, Kids",TV,26,5.92,81,Ки-Файтер,https://desu.shikimori.me/uploads/poster/animes/10237/preview_alt-f6a476a568df5e54d27313f914a547a7.jpeg,https://desu.shikimori.me/uploads/poster/animes/10237/preview_alt_2x-0e5ce5317681bce88387c6615e380bb4.jpeg
28965,kibunwauaajitsuzaiolkouza,"Comedy, Seinen",OVA,1,5.83,51,,,
3870,kicknooni,"Shounen, Sports",TV,26,7.25,261,Проект А-ко: Противостояние,https://desu.shikimori.me/uploads/poster/animes/1295/preview_alt-d44b410d8f1d19e669df9255ea7eef55.jpeg,https://desu.shikimori.me/uploads/poster/animes/1295/preview_alt_2x-aab38361cd88b49d4904a0056ef849a6.jpeg
19683,kicknooni(1971),"Shounen, Sports",Movie,1,4.78,85,,,
7525,kickoff2002,Sports,TV,26,6.5,135,Kibun wa Uaa Jitsuzai OL Kouza,https://desu.shikimori.me/uploads/poster/animes/28965/preview_alt-af306cd5bd5755827ccf816ab5f692ba.jpeg,https://desu.shikimori.me/uploads/poster/animes/28965/preview_alt_2x-978120b6672e0d14fc2b63d5ac230856.jpeg
26139,kiesaranukizuato:hinoumiosaka,"Historical, Kids",OVA,1,8.67,48,Академия мобильных воинов: Возвращение на G — Косиэн. Спецвыпуск,https://desu.shikimori.me/uploads/poster/animes/40888/preview_alt-dee20514bef9f090193ec80df315d9eb.jpeg,https://desu.shikimori.me/uploads/poster/animes/40888/preview_alt_2x-0e3afd21f3e16f6606d59d76f4a13504.jpeg
5928,kigyousenshiyamazaki:longdistancecall,"Drama, Sci-Fi, Seinen",OVA,1,5.92,168,Корпоративный воин Ямадзаки,https://desu.shikimori.me/uploads/poster/animes/5928/preview_alt-ab77da58ce62ccd23934c89cbb44cd4f.jpeg,https://desu.shikimori.me/uploads/poster/animes/5928/preview_alt_2x-28ec2fa49c635ea2551f07880ce1b952.jpeg
26225,"kii-chanwatashi,umaretekiteyokatta!","Drama, Kids",OVA,1,7.25,52,,,
23085,kikanshasensei,"Comedy, School, Slice of Life",Movie,1,6.67,76,Alibaba Dadao Qibing,https://desu.shikimori.me/uploads/poster/animes/44912/preview_alt-e683a84cfc3d1f5fb44594c8e0cf313d.jpeg,https://desu.shikimori.me/uploads/poster/animes/44912/preview_alt_2x-393743b11c9448f31a35919794aae766.jpeg
8492,kikanshayaemon,"Fantasy, Kids",Movie,1,5.64,89,Номер один,https://desu.shikimori.me/uploads/poster/animes/52270/preview_alt-70497ba83f0f3aef67cc4dbeaafe00fb.jpeg,https://desu.shikimori.me/uploads/poster/animes/52270/preview_alt_2x-5d9f58111aa034fee34569560ca27eed.jpeg
8494,kikanshayaemon:d51nodaibouken,"Fantasy, Kids",Movie,1,5.31,119,Кэроппи: Волшебная лампа Аладдина,https://desu.shikimori.me/uploads/poster/animes/22573/preview_alt-d71e1b2d922c41743e811ef8f890a3ad.jpeg,https://desu.shikimori.me/uploads/poster/animes/22573/preview_alt_2x-b9330efa958847f13a416121b4eef7e3.jpeg
9292,kikitolalanoaoitori,Kids,Movie,1,6.12,158,Алиса в Пограничье: Реклама Shounen Sunday,https://desu.shikimori.me/uploads/poster/animes/32548/main_alt-1ffa00870326c5f746703e0942136047.jpeg,https://desu.shikimori.me/uploads/poster/animes/32548/main_alt_2x-05d6fdabee4ddb922ee6881bbea0d9d1.jpeg
29247,kikitolalanohabatake!pegasus,"Kids, Magic",OVA,1,5.65,68,,,
17977,kikitolalanohakuchouzanoohimesama,Kids,OVA,1,5.0,90,Кики и Лала: Принцесса созвездия Лебедя,https://desu.shikimori.me/uploads/poster/animes/17977/preview_alt-c8cca5674cb70b513007933dba105ca0.jpeg,https://desu.shikimori.me/uploads/poster/animes/17977/preview_alt_2x-d6539718d2909917d51cf88da8fd6abb.jpeg
17483,kikitolalanohanseltogretel,Kids,OVA,1,4.0,82,Alibaba Yu Shen Deng,https://desu.shikimori.me/uploads/poster/animes/45114/preview_alt-8d4286f141ee35f70e495fc1ef47f428.jpeg,https://desu.shikimori.me/uploads/poster/animes/45114/preview_alt_2x-cd3f7792afb1f5d536748f541474360a.jpeg
17981,kikitolalanohoshinodanceshoes,"Kids, Music",OVA,1,4.75,96,,,
29249,kikitolalanomamattesuteki!,"Kids, Magic",OVA,1,5.43,61,,,
17485,kikitolalanoohimesamaninaritai,Kids,OVA,1,5.65,98,Кики и Лала: Я хочу стать принцессой,https://desu.shikimori.me/uploads/poster/animes/17485/preview_alt-1c4e2bacbf2a81725352e5f54d61b0d0.jpeg,https://desu.shikimori.me/uploads/poster/animes/17485/preview_alt_2x-60e8a998678482f20584c96c580cc995.jpeg
17979,kikitolalanopapatomamaniaitai,Kids,OVA,1,4.88,86,,,
8883,kikouheidanj-phoenix:pflipsshoutai,"Comedy, Mecha",OVA,3,5.61,188,Десант Джей-Феникс,https://desu.shikimori.me/uploads/poster/animes/8883/preview_alt-aecdaf80024676da8847268ff215a32d.jpeg,https://desu.shikimori.me/uploads/poster/animes/8883/preview_alt_2x-5ea5d70b65f8c78a39a90db98cce11f7.jpeg
5192,kiku-chantoookami,"Adventure, Historical",Special,1,6.35,142,Кику и волчица,https://desu.shikimori.me/uploads/poster/animes/5192/preview_alt-e006607245bacee6f3aed14249791625.jpeg,https://desu.shikimori.me/uploads/poster/animes/5192/preview_alt_2x-405581c182fbb97ef19331f3d5a363d1.jpeg
21749,kimamaniidol,Music,OVA,1,6.19,115,Своенравные идолы,https://desu.shikimori.me/uploads/poster/animes/21749/preview_alt-614cb34dcd813972cf543506321b50c4.jpeg,https://desu.shikimori.me/uploads/poster/animes/21749/preview_alt_2x-ab03c3c5bcf25f16eed3bc090bacb4ca.jpeg
22595,kimezounokimarimonkujakimaranee.,Comedy,ONA,12,4.91,64,,,
22597,kimezounokimarimonkujakimaranee.featuringsabu-otoko,Comedy,ONA,12,5.0,57,,,
30976,kiminaridousuru?yuukaiitazura:sarenaitameni,"Drama, Kids",OVA,1,7.0,34,,,
34233,kimoshiba,Comedy,TV,Unknown,7.0,81,Вы помните? Бомбардировка Токио — Столица в огне,https://desu.shikimori.me/uploads/poster/animes/33895/main_alt-68e07deff87f3b533e2c2ec7557ae343.jpeg,https://desu.shikimori.me/uploads/poster/animes/33895/main_alt_2x-de4ee362a1159677ebf0201323c5a925.jpeg
19941,kimunojuujika,"Drama, Historical",Movie,1,7.5,71,Ты и выполненное обещание,https://desu.shikimori.me/uploads/poster/animes/34694/main_alt-922691824b59700aeb3756ca1a6e9989.jpeg,https://desu.shikimori.me/uploads/poster/animes/34694/main_alt_2x-d4a826dc328d39cd88aaa266a313f321.jpeg
19995,kingkong:001/7tomthumb,"Adventure, Sci-Fi",TV,26,5.0,88,Семь дней волшебства,https://desu.shikimori.me/uploads/poster/animes/52322/main_alt-5814e36325a2c6eccc6d4cba717a9a34.jpeg,https://desu.shikimori.me/uploads/poster/animes/52322/main_alt_2x-f87bef86a7601b7819813d036a952a4b.jpeg
32989,kingofprismbyprettyrhythmshortanime,"Comedy, Fantasy, Music",Special,1,5.78,290,Человек-мускул: Праведный сверхчеловек против древнего сверхчеловека,https://desu.shikimori.me/uploads/poster/animes/3275/preview_alt-bbc0cb28b417c1a94a3a837b0a74fd8b.jpeg,https://desu.shikimori.me/uploads/poster/animes/3275/preview_alt_2x-a6ea6f8de481e4d17c5bbb35c6f5720e.jpeg
33034,kiniromosaic:prettydays,"Comedy, School, Slice of Life",Movie,1,7.23,4505,Моя богиня! Спецвыпуски,https://desu.shikimori.me/uploads/poster/animes/1003/preview_alt-616a7c1a7d47879dbaaa837aaa0845b8.jpeg,https://desu.shikimori.me/uploads/poster/animes/1003/preview_alt_2x-a231463aad7ed86ee31fc2f3591a4e98.jpeg
26231,kinironokujira,"Drama, Kids",OVA,1,5.67,51,Anime de Tanoshiku Manabu Koutsuu Anzen: Tenshi no Kotencotenco,https://desu.shikimori.me/uploads/poster/animes/39345/preview_alt-db84a7596486cda69d9f9b8776dd5342.jpeg,https://desu.shikimori.me/uploads/poster/animes/39345/preview_alt_2x-128ff69bdd82d50a62a4410c1d0cc75c.jpeg
29555,kinkenchochikushiobaratasuke,Historical,Movie,1,4.21,101,Травля,https://desu.shikimori.me/uploads/poster/animes/12599/preview_alt-faadc542ca427e35bf5dfd81b30b7651.jpeg,https://desu.shikimori.me/uploads/poster/animes/12599/preview_alt_2x-c9d0dc3d3ed22968b49ef80bc73ba33c.jpeg
3277,kinnikuman:haresugata!seigichoujin,"Action, Comedy, Shounen, Sports",Movie,1,6.3,280,Человек-мускул: Час славы,https://desu.shikimori.me/uploads/poster/animes/3277/preview_alt-98ee3def6e13e6d8ab4c80c6526af933.jpeg,https://desu.shikimori.me/uploads/poster/animes/3277/preview_alt_2x-f4f99b4888b827ade0911cf835062fa4.jpeg
3275,kinnikuman:seigichoujinvs.kodaichoujin,"Action, Comedy, Shounen, Sports",Movie,1,6.44,280,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Idol!? Nihon 1-shuu Dai Sugoroku Game!!,https://desu.shikimori.me/uploads/poster/animes/33875/preview_alt-0f6109f58f405aeb1ce11b3dc484c2b5.jpeg,https://desu.shikimori.me/uploads/poster/animes/33875/preview_alt_2x-8abdabfc4dcb983d596faa8f6405897a.jpeg
3279,kinnikuman:seigichoujinvs.senshichoujin,"Action, Comedy, Shounen, Sports",Movie,1,6.22,282,Человек-мускул,https://desu.shikimori.me/uploads/poster/animes/3279/preview_alt-d9a6a8a576c755ce53b6214549d77990.jpeg,https://desu.shikimori.me/uploads/poster/animes/3279/preview_alt_2x-2f749b570ceb2945e2e2e55d0118e96b.jpeg
6012,kinpatsunojeanie,"Drama, Historical",TV,13,6.53,275,Блондинка Джини,https://desu.shikimori.me/uploads/poster/animes/6012/preview_alt-e55019a1f483106f9acc6740b2c2aced.jpeg,https://desu.shikimori.me/uploads/poster/animes/6012/preview_alt_2x-02ab0e17f198bd187b9f96f1a40437f1.jpeg
10759,kintarou,Drama,Movie,1,5.93,91,Кинтаро,,
31071,"kinyoru,abereiji:heikintekinasalarymannoijounanichijou",Comedy,TV,5,4.14,234,,,
32408,"kinyoru,abereiji:heikintekinasalarymannoijounanichijou(ona)","Cars, Comedy",ONA,2,4.31,75,,,
32448,kirinashitanocalendar,"Historical, Kids",TV,1306,6.43,59,Календарь жирафа,https://desu.shikimori.me/uploads/poster/animes/32448/main_alt-d270cb32083e877f341108da8bb03f1c.jpeg,https://desu.shikimori.me/uploads/poster/animes/32448/main_alt_2x-7375b514e41646d787c957ba049df2fc.jpeg
23349,kirinmonoshiriyakata,Kids,TV,1565,5.56,116,,,
30079,kirinnootenkimama-san,Fantasy,Special,12,3.53,109,,,
33858,kissatensoudou,Comedy,ONA,1,3.46,34,Беспорядки в кафе,https://desu.shikimori.me/uploads/poster/animes/33858/main_alt-bef20e506fe361f1cf2670dd966e6220.jpeg,https://desu.shikimori.me/uploads/poster/animes/33858/main_alt_2x-b41908bbd8168b09e366e9afa256787a.jpeg
32693,kitakazetotaiyou,Kids,Movie,1,4.56,48,Солнце и северный ветер,https://desu.shikimori.me/uploads/poster/animes/32693/main_alt-02c89a216a3d8684348aea354c0f3671.jpeg,https://desu.shikimori.me/uploads/poster/animes/32693/main_alt_2x-ac1f8bd0c9959a285dcdde3b960d1c23.jpeg
28035,kitsunenohomerunou,"Kids, Sports",Movie,1,4.16,94,Седьмой иннинг,https://desu.shikimori.me/uploads/poster/animes/28035/main_alt-91a77cbf1af887c210f70be8def41f22.jpeg,https://desu.shikimori.me/uploads/poster/animes/28035/main_alt_2x-5cd3366ec9aeaf8c912f52669c1df491.jpeg
26233,kitsunenokanchigai,"Drama, Kids",OVA,1,5.67,44,,,
26327,kitsunetobudou,"Drama, Kids",OVA,1,5.8,70,Лисы и виноград,https://desu.shikimori.me/uploads/poster/animes/26327/main_alt-58019e0aacbf3991e2a1ec2a623512af.jpeg,https://desu.shikimori.me/uploads/poster/animes/26327/main_alt_2x-2e7fdea91238f7a8a2b1c3b273911ee8.jpeg
30407,kitsutsuki:thetenholestories,Dementia,Movie,1,4.53,74,Acca-kun no ACCA Kouza,https://desu.shikimori.me/uploads/poster/animes/55326/main_alt-4f19350bdda794796cd1b9f9fae8aaf3.jpeg,https://desu.shikimori.me/uploads/poster/animes/55326/main_alt_2x-8772e6ce6e287a29f16ed1beddeb382b.jpeg
29549,kittytodanielnoodorusanta-sannohimitsu,"Fantasy, Kids",OVA,1,6.2,48,,,
29543,kittytodanielnosutekinachristmas,Kids,OVA,1,6.4,49,,,
22499,kittytomimmynohappybirthday,"Fantasy, Kids",OVA,1,6.54,80,Привет~ Чон Ву Чхи! Битва магических роботов,https://desu.shikimori.me/uploads/poster/animes/36161/preview_alt-44772debf7b3b1f2cd98d6582ee91e96.jpeg,https://desu.shikimori.me/uploads/poster/animes/36161/preview_alt_2x-ecb8e8d0e40fd10e191a911300975488.jpeg
33915,kitty-chanwosagase!toyama-shistamprally,Comedy,ONA,1,4.25,64,Удар! Гол в будущее,https://desu.shikimori.me/uploads/poster/animes/50379/preview_alt-cfad79f0260e95dc58eecf9042eb53b9.jpeg,https://desu.shikimori.me/uploads/poster/animes/50379/preview_alt_2x-9543e8746f093a5b9551f7a0031feb62.jpeg
34286,kiyakiya,Psychological,Music,1,5.67,26,КияКия,https://desu.shikimori.me/uploads/poster/animes/34286/main_alt-14bfe93091f6c7c023158f2cf3d4b599.jpeg,https://desu.shikimori.me/uploads/poster/animes/34286/main_alt_2x-37989f457a7eaabb2b994e79dc4ea5e1.jpeg
25061,kizudarakenotenshi-tachi,"Comedy, Ecchi, Parody, Seinen",OVA,1,5.38,103,Израненные ангелы,https://desu.shikimori.me/uploads/poster/animes/25061/preview_alt-151f2de9c4703fdac4e3fd671a6ca4a7.jpeg,https://desu.shikimori.me/uploads/poster/animes/25061/preview_alt_2x-0a57dbd3242585d98141041376f049cd.jpeg
34120,kizuna(ona),Drama,ONA,1,5.13,31,Узы ONA,https://desu.shikimori.me/uploads/poster/animes/34120/main_alt-9dd999bb93c02d7b76b23ed2245d9395.jpeg,https://desu.shikimori.me/uploads/poster/animes/34120/main_alt_2x-4d6e52b33438a6477ed7edc14c35744f.jpeg
31000,kizuna:ningennoutapart2,"Drama, Kids",OVA,1,7.0,44,Anoyo no Subete wa~ Obake-gumi!,https://desu.shikimori.me/uploads/poster/animes/41440/main_alt-5f6fac9431d3fbe460991e0f9da95156.jpeg,https://desu.shikimori.me/uploads/poster/animes/41440/main_alt_2x-7820219dc04d565c6d851e060048af19.jpeg
18321,kkomaeosattori,"Action, Adventure, Drama, Fantasy, Historical, Magic, Shounen",Movie,1,4.5,59,Маленький волшебник Тао 2,https://desu.shikimori.me/uploads/poster/animes/35365/main_alt-15d3e1e7bac569eee123d64899417031.jpeg,https://desu.shikimori.me/uploads/poster/animes/35365/main_alt_2x-ca1f6f95f10252ecae57e17756bf39cd.jpeg
18301,kkureogibalmyeongwang,"Action, Mecha, Sci-Fi, Shounen",Movie,1,3.5,61,Юный инспектор Ттоли,https://desu.shikimori.me/uploads/poster/animes/18321/preview_alt-0f5f0492054fadac6f6af4d0703deffd.jpeg,https://desu.shikimori.me/uploads/poster/animes/18321/preview_alt_2x-80c48ff313acffdff122f685e4a37b89.jpeg
30048,kkurukkuruwachingudeul,"Adventure, Comedy, Kids, Slice of Life",TV,13,4.2,55,,,
23637,kobitotoaomushi,"Kids, Music",Movie,1,6.43,74,Пожарная команда коалы,https://desu.shikimori.me/uploads/poster/animes/35124/main_alt-4ace8dabe7a180a09b9c36ed70958540.jpeg,https://desu.shikimori.me/uploads/poster/animes/35124/main_alt_2x-d2456bae0df0958335a5ce0f5885935d.jpeg
19585,kobo-chan,"Comedy, Kids, Slice of Life",TV,63,6.72,160,Кобо~ маленький негодяй,https://desu.shikimori.me/uploads/poster/animes/19585/preview_alt-d2f2f907f131dc6331a5103c882ae27b.jpeg,https://desu.shikimori.me/uploads/poster/animes/19585/preview_alt_2x-d7729b1cf758f30e639f623ca6f87742.jpeg
22511,kobutori,"Comedy, Demons",Movie,1,5.38,125,Украденная глыба,https://desu.shikimori.me/uploads/poster/animes/22511/preview_alt-ebb479de503129bbf573134753deb466.jpeg,https://desu.shikimori.me/uploads/poster/animes/22511/preview_alt_2x-ce3e14314558159a92b9d42cb07ad454.jpeg
29920,kobutori(1957),,Movie,1,4.75,90,Украденная глыба,https://desu.shikimori.me/uploads/poster/animes/29920/main_alt-5008a5db14abd9402e1b9a1b406264ba.jpeg,https://desu.shikimori.me/uploads/poster/animes/29920/main_alt_2x-61a26ed2130d382b57394143434f4a39.jpeg
34503,kochinpa!dainiki,Comedy,TV,24,3.4,75,Great Rabbit,https://desu.shikimori.me/uploads/poster/animes/28641/preview_alt-c2fc9c694d4c6baaac6ba218f027f307.jpeg,https://desu.shikimori.me/uploads/poster/animes/28641/preview_alt_2x-6f6f8c4f089419820cf68aad4af5e123.jpeg
33877,kochirakatsushikakukamearikouenmaehashutsujo:hashire!ryoutsu-shikichinchindensha,"Comedy, Police",Special,1,7.0,108,Котикамэ: Беги~ Рёцу! Гудок поезда,https://desu.shikimori.me/uploads/poster/animes/33877/preview_alt-95ed4f49dbd956913c92e5a6837b216a.jpeg,https://desu.shikimori.me/uploads/poster/animes/33877/preview_alt_2x-2e437ae9f798e35e14bf134d57f1cf6b.jpeg
33874,kochirakatsushikakukamearikouenmaehashutsujo:magurononottakeikan,"Comedy, Police",Special,1,6.96,117,Котикамэ: Полицейский верхом на тунце,https://desu.shikimori.me/uploads/poster/animes/33874/preview_alt-c7064e03a9f34fa00d818cc6485e6a2a.jpeg,https://desu.shikimori.me/uploads/poster/animes/33874/preview_alt_2x-4475f1bce47acc73af7bc64d36f74ace.jpeg
33882,kochirakatsushikakukamearikouenmaehashutsujo:mezase!kamearisuperstar!!ryoutsu-shikiaidoruh,"Comedy, Police",Special,2,7.0,135,,,
33880,kochirakatsushikakukamearikouenmaehashutsujo:ryou-sannosushikuinee!-choujyoumagurotaiket,"Comedy, Police",Special,2,6.64,105,,,
33876,kochirakatsushikakukamearikouenmaehashutsujo:ryou-santochyuukenrakkiimonogatari-kamearid,"Comedy, Police",Special,1,7.29,62,,,
33878,"kochirakatsushikakukamearikouenmaehashutsujo:ryoutsunoasakusarinyuuarudaisakusen!!-aa,om","Comedy, Police",Special,1,7.05,101,,,
33875,kochirakatsushikakukamearikouenmaehashutsujo:ryoutsuvs.nakimushiaidoru!?nihonikkaidai-sug,"Comedy, Police",Special,1,6.95,104,,,
33879,kochirakatsushikakukamearikouenmaehashutsujo:shiirontankentai!sumidagawanochikai-omoiden,"Comedy, Police",Special,2,7.2,100,,,
33454,kochirakatsushikakukamearikouenmaehashutsujo:thefinal-ryoutsukakichisaigonohi,"Comedy, Police, Shounen, Slice of Life",Special,1,7.77,268,,,
33881,kochirakatsushikakukamearikouenmaehashutsujo:washitoore!?-bokurawaasakusashounentanteid,"Comedy, Police",Special,2,7.18,116,,,
30235,kochiratamagooutounegaimasu,"Comedy, School",OVA,1,4.5,51,,,
32430,kodanukiponpo,"Kids, Music",Music,1,4.86,62,,,
26091,koewokikasete,"Drama, Kids",OVA,1,8.33,47,Пустая банка из-под тунца,https://desu.shikimori.me/uploads/poster/animes/52076/main_alt-057636136516894f9d4256459ca394d0.jpeg,https://desu.shikimori.me/uploads/poster/animes/52076/main_alt_2x-1e5e9fae8715a23340061bd22262ecc0.jpeg
26345,kogitsunenookurimono,"Drama, Fantasy, Kids",OVA,1,6.5,52,Подарок лисёнка,https://desu.shikimori.me/uploads/poster/animes/26345/preview_alt-c301168a82c7666e8049c9773e8b550e.jpeg,https://desu.shikimori.me/uploads/poster/animes/26345/preview_alt_2x-2301bafe9fca89842a6a5c2c45e0b08f.jpeg
28569,kogitsunenoshouboutai,"Drama, Fantasy, Kids",OVA,1,6.67,38,Пожарная команда лисёнка,https://desu.shikimori.me/uploads/poster/animes/28569/preview_alt-6270ddf6dc8fe336e805e3b80b0b78f6.jpeg,https://desu.shikimori.me/uploads/poster/animes/28569/preview_alt_2x-88ae8bf72a42921df818598bdec3b644.jpeg
6261,kogumanomisha,"Adventure, Comedy, Drama, Kids",TV,26,6.42,153,Медвежонок Миша,https://desu.shikimori.me/uploads/poster/animes/6261/preview_alt-10cad451bd0358ddf7cfe4f955c55180.jpeg,https://desu.shikimori.me/uploads/poster/animes/6261/preview_alt_2x-f6d5c4b7e944920e001a038ef5ef0a3f.jpeg
24489,kohaginjiro,"Action, Drama, School, Shounen",OVA,3,5.6,74,Arnold and Kerry,https://desu.shikimori.me/uploads/poster/animes/46370/preview_alt-7a6dea7a7dffd1a93ef19d04a5f985fd.jpeg,https://desu.shikimori.me/uploads/poster/animes/46370/preview_alt_2x-87afdf64d170008af709231562c8cc30.jpeg
24775,koishite!!namashi-chan,"Kids, Slice of Life",TV,Unknown,6.14,112,,,
31587,kojintoshi,Dementia,Movie,1,3.79,130,Персональный город,https://desu.shikimori.me/uploads/poster/animes/31587/preview_alt-5c8cf71dc9fb7aa9bfedd9cca6fb1a41.jpeg,https://desu.shikimori.me/uploads/poster/animes/31587/preview_alt_2x-a3c6b03df0cad08cde38b58d5cb893f3.jpeg
30968,kokoronocatchball,"Kids, Sports",OVA,1,7.33,34,,,
28047,kokoronochikara,"Adventure, Historical, Romance",Movie,1,4.49,148,Лис и цирк,https://desu.shikimori.me/uploads/poster/animes/24363/main_alt-5a640a123d63f273ae3e04b8f9cc000f.jpeg,https://desu.shikimori.me/uploads/poster/animes/24363/main_alt_2x-7fc762be2ddb3df3cfee1fff243e60d7.jpeg
26293,kokoronohanataba,Kids,OVA,1,7.5,46,,,
26109,kokoronokoukyougaku,"Drama, Kids",OVA,1,6.33,52,Симфония сердца,https://desu.shikimori.me/uploads/poster/animes/26109/preview_alt-396f2fb9ab900f0e9b03c24e896972f0.jpeg,https://desu.shikimori.me/uploads/poster/animes/26109/preview_alt_2x-0b3d061c588bf171816339ba343592d9.jpeg
26117,kokoroya,"Kids, Psychological, Sci-Fi",OVA,1,8.0,66,,,
32759,kokuen,"Drama, Music",Music,1,4.52,76,,,
23829,komatsusakyoanimegekijou,"Comedy, Parody, Sci-Fi, Space",TV,24,5.17,76,Анимационный театр Сакё Комацу,https://desu.shikimori.me/uploads/poster/animes/23829/preview_alt-0e9975262e8bc41d0e078538bda51334.jpeg,https://desu.shikimori.me/uploads/poster/animes/23829/preview_alt_2x-659104e4fb8a43bc489dcd8fba71444a.jpeg
29738,konchuumonogataritentoumuchu!tomitsubachihatsuchu!,Music,TV,10,5.47,75,,,
16263,konchuutsurezuregusa,"Kids, Slice of Life",OVA,1,5.8,83,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,https://desu.shikimori.me/uploads/poster/animes/29738/main_alt-eb0526d8765e6343ddc970379e0b61b2.jpeg,https://desu.shikimori.me/uploads/poster/animes/29738/main_alt_2x-bd16a140db4adf5f093f9e55e31eaf75.jpeg
30129,konnakoirukana,Kids,TV,Unknown,4.0,38,,,
24073,konnawatashitachiganariyukideheroineninattakekkawww,"Comedy, Fantasy",Movie,1,5.5,176,,,
27519,konnawatashitachiganariyukideheroineninattakekkawww(tv),"Comedy, Fantasy",TV,12,5.53,236,,,
28885,konnawatashitachiganariyukideheroineninattakekkawww(tv):heroinekentei,"Comedy, Fantasy",ONA,11,4.78,91,,,
30212,konomayonnaisewayurusugiru,Dementia,Movie,1,4.25,79,Суета!! Токитама,https://desu.shikimori.me/uploads/poster/animes/9801/main_alt-e933b3ec0cb90d941a717e4c13088196.jpeg,https://desu.shikimori.me/uploads/poster/animes/9801/main_alt_2x-49667a7b12e72ef530970dc37094a71c.jpeg
15227,konosekainokatasumini,"Drama, Historical",Movie,1,8.14,8028,В этом уголке мира,https://desu.shikimori.me/uploads/poster/animes/15227/preview_alt-2c86763136afbd339c797bfaeb1f0e0e.jpeg,https://desu.shikimori.me/uploads/poster/animes/15227/preview_alt_2x-e37576c094176f729d697d7389e6a0b3.jpeg
12981,konoshihaikaranosotsugyou:ozakiyutaka,"Historical, Slice of Life",OVA,1,5.63,289,,,
26095,konosoranoshitade,"Drama, Kids",OVA,1,6.33,54,АУ: Волшебная морковь 2,https://desu.shikimori.me/uploads/poster/animes/45389/preview_alt-0739162b22fb01b005833ecc2673399c.jpeg,https://desu.shikimori.me/uploads/poster/animes/45389/preview_alt_2x-ca76af70c0012919381b1a9df925f3e7.jpeg
10335,konpekinokantai:souraikaihatsumonogatari,"Historical, Military",Special,1,6.45,164,Глубоководный флот: Разработка «Сорай»,https://desu.shikimori.me/uploads/poster/animes/10335/preview_alt-0b5ba84b90e11f580a57711d56a16e76.jpeg,https://desu.shikimori.me/uploads/poster/animes/10335/preview_alt_2x-091864453215b984df72722ed5de4255.jpeg
17599,konporakid,"Comedy, Kids, Sci-Fi",TV,26,5.75,72,АУ: Волшебная морковь 3,https://desu.shikimori.me/uploads/poster/animes/45390/preview_alt-b91dfeeafe23f9e0cb3af5029e30331d.jpeg,https://desu.shikimori.me/uploads/poster/animes/45390/preview_alt_2x-86501c2da8c66f3e07a9645a80e5b9e5.jpeg
25921,koorinokuninomisuke,"Adventure, Kids",Movie,1,6.0,86,АУ: Пришествие мудрого кролика,https://desu.shikimori.me/uploads/poster/animes/45391/preview_alt-61635788e23534d375df9a4f9ffc8cca.jpeg,https://desu.shikimori.me/uploads/poster/animes/45391/preview_alt_2x-9d767191f75d06f0e4a3e05bd4d40a37.jpeg
18081,korokorokuririnnoinakanonezumitokainonezumi,"Fantasy, Kids",OVA,1,5.65,99,,,
10564,korogashiryouta,"Action, Comedy, Seinen",OVA,3,5.9,96,,,
29745,korokoroanimal,Kids,TV,60,6.0,43,,,
29759,korokoroanimal2,Kids,TV,51,4.67,45,,,
